"age","bmass","mu","sigma","nu"
14,65.4,148.757993201657,0.16474907491139,0.0586012608795103
14,65.5,148.93177648621,0.164731653775725,0.0600760126058211
14,65.6,149.104810390782,0.164714234435847,0.0615485145193186
14,65.7,149.277098030013,0.164696816892347,0.0630187734739686
14,65.8,149.448642557885,0.164679401145812,0.0644867962924635
14,65.9,149.619447167491,0.164661987196832,0.065952589766413
14,66,149.789515090842,0.164644575045994,0.0674161606565324
14,66.1,149.958849598607,0.164627164693886,0.06887751569283
14,66.2,150.127453999933,0.164609756141097,0.0703366615747906
14,66.3,150.295331642192,0.164592349388212,0.0717936049715644
14,66.4,150.462485910786,0.164574944435819,0.0732483525221463
14,66.5,150.628920228905,0.164557541284505,0.0747009108355562
14,66.6,150.794638057315,0.164540139934856,0.0761512864910246
14,66.7,150.959642894156,0.164522740387458,0.077599486038166
14,66.8,151.123938274685,0.164505342642896,0.0790455159971585
14,66.9,151.287527771084,0.164487946701756,0.0804893828589202
14,67,151.450414992231,0.164470552564623,0.0819310930852833
14,67.1,151.612603583478,0.164453160232083,0.0833706531091697
14,67.2,151.77409722644,0.164435769704718,0.0848080693347586
14,67.3,151.934899638757,0.164418380983114,0.0862433481376628
14,67.4,152.095014573907,0.164400994067854,0.0876764958650943
14,67.5,152.254445820937,0.164383608959522,0.0891075188360359
14,67.6,152.413197204306,0.164366225658701,0.0905364233414048
14,67.7,152.571272583593,0.164348844165974,0.091963215644222
14,67.8,152.728675853392,0.164331464481923,0.0933879019797762
14,67.9,152.885410942978,0.164314086607132,0.0948104885557836
14,68,153.041481816114,0.164296710542182,0.0962309815525573
14,68.1,153.196892470891,0.164279336287654,0.0976493871231611
14,68.2,153.351646939456,0.16426196384413,0.0990657113935738
14,68.3,153.50574928787,0.164244593212192,0.100479960462847
14,68.4,153.65920361579,0.164227224392419,0.101892140403264
14,68.5,153.81201405631,0.164209857385393,0.103302257260491
14,68.6,153.964184775757,0.164192492191694,0.104710317053738
14,68.7,154.115719973446,0.164175128811901,0.106116325775913
14,68.8,154.266623881529,0.164157767246594,0.10752028939377
